acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,lacc_x,lacc_y,lacc_z,activity
2.42E-04,5.38E-05,-9.72E-04,3.67E-04,0.001115281,0.002404952,0.42626947,-1.3105537,11.347433,3
-4.91E-04,0.001000106,-9.69E-04,1.22E-04,0.001115281,0.001916261,0.780596,0.2887042,9.0778265,3
0.001280308,6.93E-04,9.49E-04,1.22E-04,0.001115281,0.002160607,1.5107961,0.0947822,9.44173,3
-1.36E-05,-7.29E-04,-9.64E-04,1.22E-04,0.001115281,0.002160607,0.41429895,-1.0879025,10.940435,3
2.96E-04,-4.79E-04,-0.001282692,1.22E-04,0.001115281,0.001916261,-0.32787165,-2.2274935,11.091264,3
-1.36E-04,-6.32E-04,0.001378059,1.22E-04,0.001115281,0.001671914,-1.2112942,0.7483711,7.9956946,3
-5.26E-05,0.001540601,-6.79E-04,1.22E-04,0.001115281,0.002160607,-1.7858778,0.5352963,8.984458,3
-6.35E-04,0.002669454,1.84E-04,3.67E-04,0.001115281,0.002160607,-1.1801708,0.91835225,9.046703,3
3.05E-04,-0.001007021,-1.97E-04,1.22E-04,0.001115281,0.002160607,-0.80190325,-0.008164048,10.5669565,3
-1.30E-04,-3.23E-04,5.58E-04,1.22E-04,0.001115281,0.002160607,0.9290302,0.123511374,9.736205,3
8.57E-04,-0.001166403,-2.68E-04,1.22E-04,0.001115281,0.002404952,0.036031358,-0.5444422,10.394582,3
2.90E-04,-0.002008021,0.002054215,1.22E-04,0.001115281,0.002160607,0.44302815,-0.50374246,10.315576,3
-0.001123965,-7.52E-05,9.16E-05,1.22E-04,0.001115281,0.002404952,-0.21295491,-0.7431524,10.454433,3
-4.18E-04,-9.58E-04,-5.26E-04,1.22E-04,0.001115281,0.001671914,-0.045368,-0.024922743,9.008399,3
-5.60E-04,-5.93E-04,-0.002266884,1.22E-04,0.001359626,0.002404952,-0.06452079,0.57360196,7.686856,3
2.77E-04,-3.65E-05,-5.29E-04,1.22E-04,0.001115281,0.001671914,-1.1203184,-0.9227097,10.080955,3
-7.87E-04,-6.56E-04,0.001561165,1.22E-04,0.001115281,0.002404952,-0.74444485,-0.6306298,10.068984,3
4.45E-04,-7.30E-04,0.001039505,3.67E-04,0.001115281,0.001916261,-0.11000869,0.5520551,8.038789,3
2.82E-04,-7.99E-04,0.001330376,1.22E-04,0.001115281,0.001671914,0.03842546,1.4689949,7.536028,3
-0.001422286,-2.07E-04,-7.25E-05,1.22E-04,0.001115281,0.002160607,-0.43800017,0.98778105,9.594953,3
3.41E-04,0.001803815,-0.001326561,1.22E-04,0.001115281,0.002160607,-0.35899493,0.0971763,10.899736,3
5.58E-04,-0.001963079,0.001029015,1.22E-04,0.001115281,0.001916261,0.3496583,-0.22123884,10.3730345,3
6.77E-04,-9.83E-04,-2.72E-04,1.22E-04,0.001603972,0.002160607,0.28262353,0.123511374,10.045043,3
0.001075506,9.47E-04,7.74E-04,3.67E-04,0.001115281,0.001671916,0.31853503,-0.7144232,10.7129965,3
-0.00118655,-0.001257539,1.96E-04,1.22E-04,0.001115281,0.002160607,-0.2799897,-0.19969195,9.640441,3
-1.67E-04,4.45E-04,-0.00114727,1.22E-04,0.001115281,0.001916261,-0.9551256,0.64781904,8.622949,3
1.67E-04,9.22E-04,-1.28E-04,1.22E-04,0.001359626,0.002160607,-0.28956607,0.14984646,9.925338,3
-5.67E-04,9.20E-04,2.32E-04,3.67E-04,0.001115281,0.002160607,-0.09324998,1.885568,6.384466,3
-3.92E-04,-0.001295149,1.54E-04,1.22E-04,0.001115281,0.002160607,0.6728616,2.0316079,7.5456038,3
-0.001259744,7.19E-04,-2.18E-04,1.22E-04,0.001115281,0.002404952,0.7734138,0.64303076,8.749836,3
0.001699567,0.001762867,0.001130104,1.22E-04,0.001115281,0.002160607,1.3767266,1.7227694,7.63658,3
4.80E-04,8.63E-04,4.32E-04,1.22E-04,0.001115281,0.001916261,0.028849058,-0.97537994,11.254063,3
-0.001290202,-0.001333654,-6.70E-04,1.22E-04,0.001115281,0.002160607,1.9848278,0.25518683,8.941363,3
6.96E-04,-0.001221716,1.90E-04,1.22E-04,0.001359626,0.001427569,0.15334219,-1.097479,10.775243,3
-1.89E-04,7.88E-04,-0.001790047,1.22E-04,0.001115281,0.002404952,0.45739275,-0.59232414,10.157566,3
-4.45E-04,5.52E-04,0.001059532,1.22E-04,0.001115281,0.002404952,-0.85457337,-1.2985833,10.404158,3
0.001578391,-9.22E-04,0.001024246,1.22E-04,0.001115281,0.002404952,-0.7612035,-0.75033474,9.518342,3
3.73E-04,-6.28E-04,3.62E-04,1.22E-04,0.001115281,0.002160607,-1.3525459,-1.2961891,11.254063,3
-0.00136143,-0.00105077,0.001198769,1.22E-04,0.001359626,0.002160607,-0.5816461,-0.9083452,10.349093,3
-6.03E-04,2.64E-04,-1.60E-04,1.22E-04,0.001359626,0.001671914,-0.2799897,-0.56838316,10.820731,3
-0.001080573,-7.95E-04,-1.08E-04,1.22E-04,0.001115281,0.002404952,-0.31590116,-1.2602777,11.012259,3
-9.63E-05,-8.43E-04,8.85E-04,1.22E-04,0.001115281,0.002404952,0.1461599,-0.59711236,10.916494,3
-0.001329124,-2.16E-04,-4.96E-05,1.22E-04,0.001115281,0.001671914,-0.9216082,-1.7127624,11.005076,3
0.001360238,0.001159191,-0.001311302,1.22E-04,0.001115281,0.001427569,-0.20098442,-1.1166317,11.23491,3
0.001824439,-8.37E-04,8.20E-05,1.22E-04,0.001115281,0.002404952,-1.0437071,-2.2729816,11.7975235,3
5.53E-04,8.73E-05,-2.46E-04,1.22E-04,0.001115281,0.002160607,0.36881107,0.13787597,9.0778265,3
0.002562761,5.41E-05,-0.001097679,3.67E-04,0.001115281,0.002160607,0.8141134,0.13069367,9.525524,3
0.002625763,0.002576411,-4.13E-04,1.22E-04,0.001115281,0.002160607,0.85002494,0.34137437,8.481697,3
-0.00148207,1.08E-04,6.80E-04,1.22E-04,0.001115281,0.001916261,0.47893962,-0.24757393,9.597347,3
-0.001666904,-5.79E-04,-0.001143456,3.67E-04,0.001115281,0.001916261,-0.5361582,-0.81976354,10.772849,3
-0.001151741,-0.001357317,-1.26E-04,1.22E-04,0.001115281,0.001916261,-0.44518253,-0.07759291,9.582982,3
-0.00208509,9.97E-04,0.001192093,3.67E-04,0.001115281,0.002160607,-1.330999,-0.91552746,11.752036,3
-4.47E-04,-2.86E-04,-0.001760483,1.22E-04,0.001115281,0.002160607,-1.0772245,-1.2147899,12.369713,3
0.001283944,1.35E-04,0.001059532,1.22E-04,0.001115281,0.001671914,0.8141134,0.42277375,8.843205,3
-1.16E-04,-2.23E-04,-0.001210213,1.22E-04,0.001115281,0.002160607,0.41190487,-0.008164048,8.979669,3
-1.18E-04,7.96E-04,1.50E-04,1.22E-04,0.001115281,0.002160607,-1.0604659,-1.6816391,11.706548,3
8.39E-04,-7.60E-04,0.001693726,1.22E-04,0.001115281,0.002160607,-1.1298947,-2.699131,12.060874,3
-0.002354205,-5.20E-04,-4.67E-04,1.22E-04,0.001115281,0.001916261,0.5052747,2.3452349,5.445979,3
9.44E-04,5.98E-04,4.77E-06,1.22E-04,0.001115281,0.002404952,-0.37096545,1.543212,8.182434,3
0.001598775,7.44E-04,2.86E-06,1.22E-04,0.001115281,0.002404952,-0.31350708,-0.78864026,11.409679,3
3.87E-04,8.02E-04,6.39E-04,1.22E-04,0.001115281,0.002160607,-1.1203184,-1.3847709,11.395315,3
-0.001033187,5.41E-04,-2.14E-04,1.22E-04,0.001115281,0.002160607,-0.24886641,-1.1309963,10.823125,3
-1.23E-05,-0.001188934,8.14E-04,1.22E-04,0.001115281,0.002404952,-0.36857137,-2.043148,11.895681,3
2.71E-04,4.71E-04,-9.73E-05,1.22E-04,0.001115281,0.002404952,0.69201446,1.1649444,5.951134,3
-8.32E-04,-6.57E-04,9.11E-04,3.67E-04,0.001115281,0.002160607,-0.6821983,0.99735737,7.3612585,3
6.82E-04,5.06E-04,-0.001309395,1.22E-04,0.001115281,0.002404952,-1.1322889,-0.44628412,10.811154,3
4.41E-04,-0.001251936,8.30E-05,1.22E-04,0.001115281,0.001916261,-0.16267884,-0.3505202,11.08887,3
-7.04E-04,-5.29E-04,-2.65E-04,1.22E-04,0.001115281,0.001427569,1.6879594,-0.058440126,9.707475,3
-0.001148403,-4.67E-05,-0.001134872,1.22E-04,0.001115281,0.002404952,-0.22731951,-1.4422293,10.916494,3
4.71E-04,-0.001640618,-4.40E-04,1.22E-04,0.001115281,0.002160607,-2.2503328,-0.587536,9.638047,3
0,0,0,1.22E-04,0.001115281,0.001671914,-2.6214182,-0.92989206,10.394582,3
0,0,0,1.22E-04,0.001115281,0.002404952,-1.4554921,0.39404452,7.8544426,3
4.49E-04,-7.28E-04,-2.40E-04,1.22E-04,0.001115281,0.001916261,-0.10761458,0.7244302,8.6325245,3
0,0,0,1.22E-04,0.001115281,0.001916261,-0.23450181,-0.02252864,9.975614,3
-0.001706064,9.48E-04,9.57E-04,1.22E-04,0.001115281,0.001916261,-0.9790665,-0.82934,11.833435,3
0.00140208,6.38E-04,-0.002874374,1.22E-04,0.001115281,0.002160607,0.09109563,-0.41994902,9.606923,3
6.47E-04,4.64E-04,-0.005748749,1.22E-04,0.001115281,0.001183223,-0.033397496,0.32700977,8.0747,3
-5.14E-04,-0.002218127,-0.002876282,1.22E-04,0.001115281,0.002160607,-0.5098231,0.032535627,8.807294,3
9.46E-04,-0.001452386,-9.60E-04,1.22E-04,0.001115281,0.002160607,-0.7827505,-0.7527287,9.889427,3
-3.15E-04,-3.03E-04,-0.005110741,1.22E-04,0.001115281,0.002404952,-0.2943543,1.0811509,9.166409,3
0.00232923,4.43E-04,-0.00276947,1.22E-04,0.001115281,0.001916261,-0.7372626,-0.75991106,12.216491,3
-0.001922786,-0.001238763,-0.003087044,1.22E-04,0.001115281,0.002160607,0.38556978,0.62866616,8.467332,3
0.011193335,0.009116113,0.001152992,1.22E-04,0.001115281,0.002404952,-0.7252921,-0.20448014,10.016314,3
-0.007179022,-0.018097103,-0.00394249,6.11E-04,0.001359626,0.001916261,-0.5074291,0.9805988,8.194405,3
-0.003790617,0.007134378,5.63E-04,3.67E-04,0.001115281,0.001916261,-0.4978527,1.131427,8.989245,3
-0.002145827,0.001291335,0.001291275,1.22E-04,0.001115281,0.002160607,-1.2160823,-0.9921386,11.263639,3
-0.004992306,-1.26E-04,2.03E-04,1.22E-04,0.001115281,0.002160607,-0.82823837,-1.4565938,11.385738,3
0.021606266,0.007910609,0.001344681,1.22E-04,0.001115281,0.002404952,-0.2656251,-0.17335686,8.543942,3
-0.030540764,-0.021781564,-0.00131321,1.22E-04,0.001115281,0.002160607,0.5196393,0.00859464,8.989245,3
0.033649802,0.00790298,0.001382828,1.22E-04,0.001115281,0.001427569,0.89072466,0.99735737,7.3780174,3
-0.003143132,0.01320523,0.003411293,1.22E-04,0.001115281,0.001183223,-0.43800017,0.98778105,7.87599,3
-0.015873969,-0.004616678,0.005164146,1.22E-04,0.001115281,0.001671916,-2.109081,-0.5659891,10.1623535,3
0.005363762,-0.003071368,-0.005815506,3.67E-04,0.001115281,0.001427569,-1.7739073,-0.17575097,9.999555,3
0,0,0,1.22E-04,0.001115281,0.001916261,0.44063407,0.3246157,8.09864,3
0.033744812,0.011260152,-0.004530907,1.22E-04,0.001115281,0.002404952,1.8028762,1.5910939,6.6047235,3
-0.02052772,-0.009626806,-0.00158596,1.22E-04,0.001115281,0.00142757,-0.7659918,-1.1669078,11.972293,3
-0.012229264,-0.020939112,8.68E-05,1.22E-04,0.001115281,0.002404952,-1.8289716,-2.0575128,12.757557,3
0.035208523,0.024887323,-0.00106144,1.22E-04,0.001115281,0.002160607,-0.6343163,0.7268243,8.663648,3
-0.010326445,-0.002184153,-0.001320839,1.22E-04,0.001115281,0.002404952,-0.91442585,1.6246113,8.620555,3
-0.013895214,-0.006537139,0.004225731,1.22E-04,0.001115281,0.001916261,0.2850176,0.23842812,8.37875,3
3.14E-05,0.003668845,-6.95E-04,1.22E-04,0.001115281,0.001671914,0.76383734,0.36770946,8.0411825,3
3.26E-04,0.001494706,8.13E-04,1.22E-04,0.001115281,0.002404952,-1.0748305,1.4570245,7.404352,3
-4.09E-04,7.04E-04,0.00181675,1.22E-04,0.001115281,0.002160607,-1.1035596,1.8640212,8.065124,3
9.52E-04,-1.71E-04,2.99E-04,1.22E-04,0.001359626,0.002160607,-1.1705945,-0.12786898,11.280397,3
0.016862452,0.003998458,-4.73E-04,3.67E-04,0.001603972,0.002160607,-0.91442585,0.47544387,10.107289,3
-0.034027398,-0.013173878,-0.00401783,3.67E-04,0.001115281,0.002160607,-0.74205077,-0.34094378,10.480769,3
0.02963227,-4.72E-04,2.37E-04,6.11E-04,0.001115281,0.001671914,-1.1418653,0.8968053,8.929393,3
0.00525099,0.020333946,7.74E-04,-6.11E-04,0.001603973,0.002404952,-0.19859031,0.13548188,9.831969,3
-0.019421041,-0.02211368,-0.005512238,1.22E-04,6.27E-04,0.001916261,0.36162877,-0.23081523,10.279665,3
0.024144411,0.022672832,0.013241768,3.67E-04,8.71E-04,0.001916261,0.924242,0.74597704,10.468799,3
-0.003070772,-0.008819222,-0.011603355,1.22E-04,0.001115281,0.001916261,0.20840646,-0.38882574,11.112811,3
-0.001690269,0.00118953,0.003754616,1.22E-04,0.001115281,0.002160607,-0.45954707,-0.67372346,11.098447,3
-0.001753509,0.001777232,-5.15E-05,1.22E-04,0.001115281,0.001671914,-0.4858822,0.058870718,9.989979,3
0.001729786,0.00120759,-0.001982689,1.22E-04,0.001115281,0.002160607,-0.18901393,-0.16856867,10.389793,3
0.007024586,-0.001590371,-0.001865387,3.67E-04,0.001115281,0.001916261,-0.11240277,0.70048916,8.757018,3
-0.024937809,-0.009900153,-0.001818657,1.22E-04,0.001115281,0.001671914,-0.75880945,0.21688122,10.248542,3
0.03482598,0.006210804,9.78E-04,1.22E-04,0.001115281,0.001916261,-0.57206976,-0.67851174,11.708941,3
-0.021129549,0.005088568,0.002148628,1.22E-04,0.001115281,0.002160607,0.97691214,0.32700977,10.210236,3
-0.002351463,-0.012725055,-0.004566193,1.22E-04,0.001115281,0.002404952,0.7135613,0.12829958,9.803239,3
-0.003824592,0.007787466,-0.003038406,1.22E-04,0.001115281,0.002404952,-1.4147925,-0.53247166,10.262906,3
0.016313136,0.009372711,0.002448082,1.22E-04,0.001115281,0.002160607,-1.6230792,-0.11589849,9.424972,3
-0.006332457,-9.32E-05,6.77E-05,1.22E-04,0.001115281,0.001671914,-0.5696757,0.08520579,9.068251,3
-0.003260315,0.001544774,-9.07E-04,1.22E-04,0.001115281,0.001916261,-0.07409719,1.107486,7.6054564,3
-0.001316249,-0.003188908,6.78E-04,1.22E-04,0.001115281,0.002160607,0.8811482,0.40840915,13.0687895,3
1.22E-04,-4.75E-04,1.71E-04,1.22E-04,0.001115281,0.001671914,-2.5088954,-1.8899256,14.988856,3
0.011562705,-0.002560198,-0.002773285,1.22E-04,0.001115281,0.001916261,2.0853798,0.70048916,10.473587,3
-0.006999373,-0.006180644,-2.35E-04,1.22E-04,0.001115281,0.001916261,0.8093252,1.1673384,8.402691,3
-0.021936297,0.002226293,-0.00147152,1.22E-04,0.001115281,0.002160607,0.780596,-0.9418626,13.0687895,3
0.015677035,-0.011915445,6.58E-04,1.22E-04,0.001115281,0.002404952,-1.283117,-4.1140437,14.342451,3
-0.001035094,0.015401661,0.001786232,1.22E-04,0.001115281,0.00142757,1.8962461,5.4336224,1.8644079,3
-0.006419897,-0.009193361,-4.20E-04,1.22E-04,0.001115281,0.002404952,-0.11479688,3.4872198,7.6629148,3
-0.003344536,-0.002945781,0.001322746,1.22E-04,0.001115281,0.001916261,-0.8521793,1.6988285,10.138412,3
-0.001561701,3.02E-04,-7.10E-04,1.22E-04,0.001115281,0.002404952,-1.0676482,0.8800466,11.098447,3
-6.92E-04,5.51E-04,-7.86E-04,1.22E-04,0.001115281,0.002160607,1.6640185,1.4833596,10.140807,3
-1.63E-04,9.69E-04,6.95E-04,1.22E-04,0.001115281,0.001671914,1.4078499,1.2583141,10.353882,3
0.001832724,-0.005392015,-8.10E-04,1.22E-04,0.001115281,0.001671914,0.73510814,1.6724933,9.039522,3
-0.005198658,-0.005219758,-0.003108025,1.22E-04,0.001115281,0.001671914,0.24910614,1.351684,9.314843,3
-0.00541693,0.011187255,0.001450539,1.22E-04,0.001115281,0.002160607,-0.054944396,0.48023215,8.596614,3
0.01357609,-0.013941944,6.91E-04,1.22E-04,0.001115281,0.002160607,-0.09803818,0.88483477,8.498456,3
-0.018449843,0.006293893,-2.23E-04,1.22E-04,0.001115281,0.002160607,-0.9838548,2.0100613,8.034,3
0.02284336,-8.80E-04,0.001771927,3.67E-04,0.001115281,0.00142757,-1.0844069,1.4785713,9.460883,3
-0.02221924,-0.005124152,0.001187325,1.22E-04,0.001115281,0.002160607,-0.67022777,0.23603404,10.612445,3
5.39E-04,4.45E-04,-0.001438141,1.22E-04,0.001115281,0.001916261,-0.651075,0.25279272,10.27727,3
-0.002242506,-0.001966476,-9.53E-04,1.22E-04,0.001115281,0.001916261,-0.821056,0.94708145,10.262906,3
-0.002181649,2.56E-04,-0.001906395,1.22E-04,0.001115281,0.001916261,-0.79711497,0.96144605,10.464011,3
0.007525384,0.003086805,0.006082535,1.22E-04,0.001115281,0.002160607,-0.36617723,1.4689949,9.343572,3
-0.018331885,-0.013309419,-0.008746147,1.22E-04,0.001115281,0.002404952,1.2282925,0.51614356,10.839884,3
0.02353412,0.009382069,0.003535271,1.22E-04,0.001115281,0.002404952,0.3735993,1.4330834,9.448913,3
-0.02897054,-0.004899383,-2.16E-04,1.22E-04,0.001115281,0.002160607,0.00251396,-0.058440126,11.450378,3
0.030830681,0.001238406,0.002106667,1.22E-04,0.001115281,0.001916261,-0.5385523,1.6222173,6.698093,3
-0.033708632,-0.007451356,4.79E-04,3.67E-04,0.001115281,0.002404952,-0.9670961,2.3188999,6.6549993,3
0.022821486,0.004931152,0.005158424,1.22E-04,0.001115281,0.001916261,-0.52897596,-0.13744539,11.586843,3
-0.008403719,-2.13E-04,-0.007727623,1.22E-04,0.001115281,0.002160607,0.21798286,-0.6306298,12.063269,3
-0.003018916,-0.002984047,2.80E-04,1.22E-04,0.001115281,0.001916261,0.536398,0.26715732,8.680407,3
-0.002992451,-8.30E-05,5.11E-04,1.22E-04,0.001115281,0.001916261,0.85960126,1.2343733,8.213558,3
0.001213074,-6.85E-05,-0.001320839,1.22E-04,0.001115281,0.002160607,0.09348973,0.32700977,8.948545,3
0.012009203,0.00603044,0.001318932,1.22E-04,0.001115281,0.002160607,0.87635994,0.2743396,10.02589,3
-0.031509936,-0.020823896,-0.001036644,1.22E-04,0.001115281,0.002404952,-0.31829524,-0.37924933,10.938042,3
0.026571691,0.0212664,0.001580238,1.22E-04,0.001115281,0.001916261,-1.1394712,-0.08956341,9.700293,3
-0.026613772,-0.026958466,-2.11E-04,1.22E-04,0.001115281,0.002160607,-0.17464936,-0.53965396,9.626076,3
0.020221531,0.019698024,8.48E-04,1.22E-04,0.001115281,0.001916261,-0.0597326,0.6837305,8.371569,3
3.85E-04,-0.004709125,0.001282692,1.22E-04,0.001115281,0.002160607,-0.5098231,-0.032105036,10.842278,3
-0.01769346,-0.012126029,-0.001373291,1.22E-04,0.001115281,0.002404952,-0.14831427,-0.25236213,10.614839,3
-3.00E-04,5.58E-04,7.25E-05,1.22E-04,0.001115281,0.002404952,-0.6199517,0.41319737,10.279665,3
-0.001473308,7.02E-04,0.001649857,1.22E-04,0.001115281,0.002404952,-1.3429695,-0.34812608,11.452773,3
0.001282096,0.001456916,-4.90E-04,1.22E-04,0.001115281,0.002160607,0.6106151,0.5496609,9.152043,3
-0.010940254,-0.01624316,-0.001273155,3.67E-04,0.001115281,0.001671914,0.7829902,0.16660514,9.489612,3
0.019815624,0.021443188,0.001799583,1.22E-04,0.001115281,0.001916261,0.05757825,0.9662342,8.235105,3
-0.023838282,-0.027842104,-0.00133419,3.67E-04,0.001359626,0.001916261,0.1389776,0.41798553,9.329207,3
0.024701357,0.02106464,0.002931595,1.22E-04,0.001115281,0.002160607,-0.5098231,0.35813308,9.542283,3
-0.01956135,-0.027707398,-8.54E-04,1.22E-04,0.001115281,0.001671914,-1.6829315,1.325349,8.93897,3
0.020196855,0.013472855,4.01E-05,1.22E-04,0.001115281,0.001916261,-0.5122173,0.16181695,10.473587,3
-0.019436598,-0.003795803,0.002905846,1.22E-04,0.001115281,0.002404952,-0.16986114,-0.4845897,11.359404,3
-0.003032446,-2.65E-04,-2.92E-04,1.22E-04,0.001115281,0.002160607,1.3623621,-0.58514184,11.352221,3
-0.00231117,1.73E-04,-1.89E-04,1.22E-04,0.001359626,0.002160607,0.9864886,-0.38643166,10.5023155,3
-0.001191795,-4.92E-04,1.99E-04,1.22E-04,0.001115281,0.002404952,0.9936708,-0.6976645,10.274877,3
5.12E-04,3.29E-04,-0.002122879,1.22E-04,0.001115281,0.002160607,-0.30153656,-1.1549374,9.772116,3
-0.012670338,-0.009948254,0.001741409,1.22E-04,0.001115281,0.002160607,-0.2680192,1.2343733,7.7371316,3
0.002090633,-0.001182377,-4.03E-04,1.22E-04,0.001115281,0.002160607,-0.4619412,0.70288324,9.125709,3
0.02184099,0.017449975,4.21E-04,1.22E-04,0.001115281,0.001916261,0.24192384,-0.6665412,11.536567,3
-0.014126122,-0.024395585,2.93E-04,1.22E-04,0.001115281,0.001183223,-0.33984217,-0.9346802,10.631597,3
-0.012963176,0.007632136,0.00110054,1.22E-04,0.001115281,0.002160607,1.6759889,0.45389703,10.033072,3
-0.003249824,-0.008966386,-8.36E-04,1.22E-04,0.001115281,0.002160607,0.07194284,0.283916,9.451306,3
0.018891156,0.010293424,-0.003126144,1.22E-04,0.001115281,0.001671914,1.6879594,-0.31700277,9.901397,3
-0.004613638,-1.30E-04,-4.84E-04,1.22E-04,0.001115281,0.001671916,2.2026908,-0.9538331,10.753696,3
-0.003684282,-0.001013517,9.60E-04,1.22E-04,0.001115281,0.001183223,1.8914578,-0.20448014,9.638047,3
-0.003066719,-0.001586318,0.002599716,6.11E-04,0.001115281,0.002160607,0.79017246,-1.291401,10.145595,3
0.007252634,-6.67E-04,0.002766609,1.22E-04,0.001115281,0.002160607,-1.8912181,-0.21166244,10.454433,3
-0.027758896,-0.016450822,-0.004912376,1.22E-04,0.001115281,0.001671914,-1.3932457,-0.98974454,11.23491,3
0.028140485,0.01460129,0.002775192,1.22E-04,0.001115281,0.002404952,-1.4554921,-0.18293326,9.954068,3
-0.03801769,-0.018645465,-0.002313614,6.11E-04,0.001115281,0.001916261,-0.99821925,-0.36009657,10.157566,3
0.03787458,0.017279923,0.001022339,1.22E-04,0.001115281,0.001671914,0.083913326,-1.9856896,12.218884,3
-0.03507763,-0.023251832,-2.43E-04,3.67E-04,0.001115281,0.001916261,0.04321365,-1.4948994,10.662721,3
0.014630437,0.012301803,-4.77E-04,1.22E-04,0.001115281,0.002160607,-0.12916148,-2.5387266,11.383344,3
-0.001389146,-6.75E-05,0.003837585,1.22E-04,0.001115281,0.001916261,-0.60319304,-1.485323,10.164748,3
-0.003502071,9.04E-04,-9.47E-04,1.22E-04,0.001115281,0.002160607,-0.050156206,-2.2250996,12.39126,3
-0.001028121,-0.001920342,-9.44E-04,1.22E-04,0.001115281,0.002160607,-0.10043226,-1.6050278,11.416862,3
-6.82E-04,-0.001624525,5.75E-04,1.22E-04,0.001115281,0.001916261,0.014484465,-3.0750046,13.990518,3
0.013680398,0.005072832,-8.57E-04,1.22E-04,0.001115281,0.001916261,-0.65586317,-3.7309875,12.542088,3
-0.03841251,-0.021793902,-2.20E-04,1.22E-04,0.001115281,0.002160607,1.0607057,2.8695426,7.097907,3
0.02518779,0.01996553,0.003005028,1.22E-04,0.001115281,0.002160607,-0.33265984,-1.0136855,10.55738,3
-0.004553556,-0.019550085,-5.91E-04,1.22E-04,0.001115281,0.001916261,0.5172452,-1.7438856,11.122388,3
-0.016120017,0.006768584,-7.08E-04,1.22E-04,0.001115281,0.002160607,0.18207139,-0.59950644,9.714658,3
0.018650472,0.009970367,0.007514,1.22E-04,0.001115281,0.002404952,0.8428426,1.1026977,7.899931,3
-0.008604646,-0.011517942,-0.009030342,1.22E-04,0.001115281,0.002404952,1.1516813,-0.61865926,9.987585,3
-0.001557171,1.34E-05,6.90E-04,1.22E-04,0.001115281,0.002160607,-1.7715132,-2.526756,9.245414,3
-0.003562272,-5.99E-04,-8.12E-04,1.22E-04,0.001115281,0.002404952,-1.6972961,-1.8204967,9.542283,3
-0.001718819,-3.68E-04,7.62E-04,1.22E-04,0.001115281,0.002160607,-0.85696757,-0.6162652,10.061802,3
-0.014834464,-0.003422618,-1.73E-04,1.22E-04,0.001115281,0.002160607,-2.0372581,-0.36967295,10.430492,3
0.01629144,0.00668776,-7.08E-04,1.22E-04,0.001115281,0.002160607,0.9697299,0.88722885,7.6293974,3
0.00708431,-0.013693869,1.58E-04,1.22E-04,0.001115281,0.002404952,1.8411819,1.1864913,7.193671,3
-0.029367507,-0.006509304,-5.09E-04,1.22E-04,0.001115281,0.002160607,-0.033397496,-0.42234313,8.883904,3
0.03271264,0.017800212,6.06E-04,1.22E-04,0.001359626,0.001916261,-0.7635976,-0.88919234,10.320365,3
-0.030960023,-0.020598352,4.09E-04,1.22E-04,0.001115281,0.002404952,-0.65825725,-1.6864272,10.495133,3
0.015652597,0.008706391,0.001875877,1.22E-04,0.001115281,0.002404952,-1.0508895,-1.2626717,8.943758,3
-0.003951728,8.31E-04,-6.01E-05,1.22E-04,0.001115281,0.002160607,-1.8265775,-2.0742712,13.38481,3
-0.002042055,0.001645863,-9.91E-04,1.22E-04,0.001115281,0.002160607,-1.1538358,-1.123814,12.767134,3
-4.50E-04,0.001550555,-3.35E-04,1.22E-04,0.001115281,0.002404952,-0.33505395,0.5352963,7.1912775,3
-0.001317561,5.09E-04,0.001040459,1.22E-04,0.001115281,0.002160607,0.9122715,1.4881476,6.530506,3
0.015451133,0.004695237,-5.81E-04,1.22E-04,0.001115281,0.001916261,-0.991037,-3.8722396,14.220352,3
-0.017800152,-0.016183794,-0.001664162,1.22E-04,0.001115281,0.001916261,-1.3621223,-4.4587936,12.848533,3
-0.018360853,0.004591107,1.15E-04,1.22E-04,0.001115281,0.002404952,-0.8880907,1.1793089,7.3828053,3
0.036245704,0.009615243,-1.77E-04,1.22E-04,0.001359626,0.002160607,-1.910371,0.15224057,9.365119,3
-0.0317325,-0.024100244,-0.001408577,3.67E-04,0.001115281,0.002404952,-1.2687526,-0.9107393,10.023496,3
0.004974246,0.014392614,0.007368088,1.22E-04,0.001115281,0.002404952,-0.8761203,-0.34094378,9.353148,3
0.010292828,0.002706528,-0.007850647,1.22E-04,0.001115281,0.002404952,0.17728318,-0.321791,10.258118,3
-8.45E-04,-6.03E-04,2.26E-04,1.22E-04,0.001115281,0.002404952,-0.047762096,-0.7814579,10.516681,3
-0.001886547,-5.87E-04,-0.001440048,1.22E-04,0.001115281,0.002404952,0.1413717,-0.18772146,8.457756,3
-6.53E-04,3.93E-04,1.05E-05,1.22E-04,0.001115281,0.002404952,-0.30393067,-0.38403755,9.027551,3
0.010052264,0.008069277,0.001955032,1.22E-04,0.001115281,0.002160607,-1.4147925,-1.4637761,10.495133,3
0.001855314,-0.010435045,-0.001836777,1.22E-04,0.001115281,0.002160607,-1.8098187,-0.06083422,8.132158,3
-0.029479802,-0.010317683,4.55E-04,1.22E-04,0.001115281,0.002160607,-0.97427833,-0.659359,10.2653,3
0.04161364,0.013390362,3.21E-04,1.22E-04,0.001115281,0.002404952,-1.2136881,-0.18053916,9.465671,3
